match_id,frame_idx,timestamp,Total_Gold_Difference,Total_Xp_Difference,Total_Gold_Difference_Last_Time_Frame,Total_Xp_Difference_Last_Time_Frame,Total_Minions_Killed_Difference,Total_Jungle_Minions_Killed_Difference,Magic_Damage_Done_Diff,Magic_Damage_Done_To_Champions_Diff,Magic_Damage_Taken_Diff,Physical_Damage_Done_Diff,Physical_Damage_Done_To_Champions_Diff,Physical_Damage_Taken_Diff,Total_Damage_Done_Diff,Total_Damage_Done_To_Champions_Diff,Total_Damage_Taken_Diff,True_Damage_Done_Diff,True_Damage_Done_To_Champions_Diff,True_Damage_Taken_Diff,Total_Kill_Difference,Total_Assist_Difference,Total_Ward_Placed_Difference,Total_Ward_Killed_Difference,Time_Enemy_Spent_Controlled_Difference,Elite_Monster_Killed_Difference,Buildings_Taken_Difference,Player1_Team,Player1_Attack_Damage,Player1_Attack_Speed,Player1_Ability_Power,Player1_Ability_Haste,Player1_Armor_Pen_Percent,Player1_Armor_Pen,Player1_Bonus_Armor_Pen_Percent,Player1_Magic_Pen,Player1_Magic_Pen_Percent,Player1_Bonus_Magic_Pen_Percent,Player1_Armor,Player1_Magic_Resist,Player1_Health_Percentage,Player1_Health_Regen,Player1_Life_Steal,Player1_Omnivamp,Player1_Physical_Vamp,Player1_Spell_Vamp,Player1_Power_Percent,Player1_Power_Regen,Player1_Movement_Speed,Player1_X_Position,Player1_Y_Position,Player2_Team,Player2_Attack_Damage,Player2_Attack_Speed,Player2_Ability_Power,Player2_Ability_Haste,Player2_Armor_Pen_Percent,Player2_Armor_Pen,Player2_Bonus_Armor_Pen_Percent,Player2_Magic_Pen,Player2_Magic_Pen_Percent,Player2_Bonus_Magic_Pen_Percent,Player2_Armor,Player2_Magic_Resist,Player2_Health_Percentage,Player2_Health_Regen,Player2_Life_Steal,Player2_Omnivamp,Player2_Physical_Vamp,Player2_Spell_Vamp,Player2_Power_Percent,Player2_Power_Regen,Player2_Movement_Speed,Player2_X_Position,Player2_Y_Position,Player3_Team,Player3_Attack_Damage,Player3_Attack_Speed,Player3_Ability_Power,Player3_Ability_Haste,Player3_Armor_Pen_Percent,Player3_Armor_Pen,Player3_Bonus_Armor_Pen_Percent,Player3_Magic_Pen,Player3_Magic_Pen_Percent,Player3_Bonus_Magic_Pen_Percent,Player3_Armor,Player3_Magic_Resist,Player3_Health_Percentage,Player3_Health_Regen,Player3_Life_Steal,Player3_Omnivamp,Player3_Physical_Vamp,Player3_Spell_Vamp,Player3_Power_Percent,Player3_Power_Regen,Player3_Movement_Speed,Player3_X_Position,Player3_Y_Position,Player4_Team,Player4_Attack_Damage,Player4_Attack_Speed,Player4_Ability_Power,Player4_Ability_Haste,Player4_Armor_Pen_Percent,Player4_Armor_Pen,Player4_Bonus_Armor_Pen_Percent,Player4_Magic_Pen,Player4_Magic_Pen_Percent,Player4_Bonus_Magic_Pen_Percent,Player4_Armor,Player4_Magic_Resist,Player4_Health_Percentage,Player4_Health_Regen,Player4_Life_Steal,Player4_Omnivamp,Player4_Physical_Vamp,Player4_Spell_Vamp,Player4_Power_Percent,Player4_Power_Regen,Player4_Movement_Speed,Player4_X_Position,Player4_Y_Position,Player5_Team,Player5_Attack_Damage,Player5_Attack_Speed,Player5_Ability_Power,Player5_Ability_Haste,Player5_Armor_Pen_Percent,Player5_Armor_Pen,Player5_Bonus_Armor_Pen_Percent,Player5_Magic_Pen,Player5_Magic_Pen_Percent,Player5_Bonus_Magic_Pen_Percent,Player5_Armor,Player5_Magic_Resist,Player5_Health_Percentage,Player5_Health_Regen,Player5_Life_Steal,Player5_Omnivamp,Player5_Physical_Vamp,Player5_Spell_Vamp,Player5_Power_Percent,Player5_Power_Regen,Player5_Movement_Speed,Player5_X_Position,Player5_Y_Position,Player6_Team,Player6_Attack_Damage,Player6_Attack_Speed,Player6_Ability_Power,Player6_Ability_Haste,Player6_Armor_Pen_Percent,Player6_Armor_Pen,Player6_Bonus_Armor_Pen_Percent,Player6_Magic_Pen,Player6_Magic_Pen_Percent,Player6_Bonus_Magic_Pen_Percent,Player6_Armor,Player6_Magic_Resist,Player6_Health_Percentage,Player6_Health_Regen,Player6_Life_Steal,Player6_Omnivamp,Player6_Physical_Vamp,Player6_Spell_Vamp,Player6_Power_Percent,Player6_Power_Regen,Player6_Movement_Speed,Player6_X_Position,Player6_Y_Position,Player7_Team,Player7_Attack_Damage,Player7_Attack_Speed,Player7_Ability_Power,Player7_Ability_Haste,Player7_Armor_Pen_Percent,Player7_Armor_Pen,Player7_Bonus_Armor_Pen_Percent,Player7_Magic_Pen,Player7_Magic_Pen_Percent,Player7_Bonus_Magic_Pen_Percent,Player7_Armor,Player7_Magic_Resist,Player7_Health_Percentage,Player7_Health_Regen,Player7_Life_Steal,Player7_Omnivamp,Player7_Physical_Vamp,Player7_Spell_Vamp,Player7_Power_Percent,Player7_Power_Regen,Player7_Movement_Speed,Player7_X_Position,Player7_Y_Position,Player8_Team,Player8_Attack_Damage,Player8_Attack_Speed,Player8_Ability_Power,Player8_Ability_Haste,Player8_Armor_Pen_Percent,Player8_Armor_Pen,Player8_Bonus_Armor_Pen_Percent,Player8_Magic_Pen,Player8_Magic_Pen_Percent,Player8_Bonus_Magic_Pen_Percent,Player8_Armor,Player8_Magic_Resist,Player8_Health_Percentage,Player8_Health_Regen,Player8_Life_Steal,Player8_Omnivamp,Player8_Physical_Vamp,Player8_Spell_Vamp,Player8_Power_Percent,Player8_Power_Regen,Player8_Movement_Speed,Player8_X_Position,Player8_Y_Position,Player9_Team,Player9_Attack_Damage,Player9_Attack_Speed,Player9_Ability_Power,Player9_Ability_Haste,Player9_Armor_Pen_Percent,Player9_Armor_Pen,Player9_Bonus_Armor_Pen_Percent,Player9_Magic_Pen,Player9_Magic_Pen_Percent,Player9_Bonus_Magic_Pen_Percent,Player9_Armor,Player9_Magic_Resist,Player9_Health_Percentage,Player9_Health_Regen,Player9_Life_Steal,Player9_Omnivamp,Player9_Physical_Vamp,Player9_Spell_Vamp,Player9_Power_Percent,Player9_Power_Regen,Player9_Movement_Speed,Player9_X_Position,Player9_Y_Position,Player10_Team,Player10_Attack_Damage,Player10_Attack_Speed,Player10_Ability_Power,Player10_Ability_Haste,Player10_Armor_Pen_Percent,Player10_Armor_Pen,Player10_Bonus_Armor_Pen_Percent,Player10_Magic_Pen,Player10_Magic_Pen_Percent,Player10_Bonus_Magic_Pen_Percent,Player10_Armor,Player10_Magic_Resist,Player10_Health_Percentage,Player10_Health_Regen,Player10_Life_Steal,Player10_Omnivamp,Player10_Physical_Vamp,Player10_Spell_Vamp,Player10_Power_Percent,Player10_Power_Regen,Player10_Movement_Speed,Player10_X_Position,Player10_Y_Position
NA1_5382649522,19,1140320,-4780,-1809,-4998.0,-1468.0,-26,25,-19437,1812,-3136,21033,4481,-11975,-1756,7237,-16055,-3351,944,-945,-8,-17,-49,-3,-125837,-4,-3,1,86,131,205,0,0,0,0,12,0,0,62,41,1.0,25,0,0,0,0,1.0,27,400,4119,6043,1,86,175,151,0,0,0,0,0,0,0,73,72,1.0,172,0,0,0,0,0.9082125603864735,49,400,9778,2534,1,210,132,0,0,0,0,0,0,0,0,78,69,0.8103103103103103,26,0,0,0,0,1.0,100,390,12908,3201,1,173,145,0,0,0,0,0,0,0,0,60,40,1.0,106,3,0,0,0,1.0,27,470,6461,6620,1,74,117,81,0,0,0,0,0,0,0,64,38,0.9976019184652278,32,0,0,0,0,0.8849557522123894,99,380,6061,6336,-1,210,162,0,0,0,0,0,0,0,0,86,73,1.0,38,0,0,0,0,0.05,0,390,1443,8575,-1,95,141,287,0,0,0,0,18,7,0,81,44,0.9800254993625159,23,0,0,0,0,0.9648729446935725,34,385,5050,7478,-1,84,124,210,0,0,0,0,14,0,0,70,42,0.9795490298898794,24,0,0,0,0,0.9364197530864198,23,370,8274,6090,-1,227,171,0,0,0,0,0,0,0,0,65,39,1.0,16,3,0,0,0,1.0,22,380,6030,8081,-1,88,180,15,0,0,0,0,0,0,0,78,45,1.0,29,0,0,0,0,1.0,66,402,4867,7551
NA1_5382649522,20,1200330,-8402,-4645,-4780.0,-1809.0,-34,13,-23850,1389,-3239,-2038,2253,-11222,-33129,4896,-15715,-7243,1254,-1255,-11,-24,-56,-3,-138267,-4,-5,1,86,131,205,0,0,0,0,12,0,0,62,41,1.0,25,0,0,0,0,0.9581993569131833,27,400,1455,5225,1,86,175,188,0,0,0,0,0,0,0,73,72,1.0,181,0,0,0,0,1.0,31,400,6153,4908,1,235,132,0,0,0,0,0,0,0,0,78,69,0.0,26,0,0,0,0,0.525,100,390,2626,7600,1,185,170,0,0,0,0,0,0,0,0,65,41,1.0,18,3,0,0,0,1.0,29,492,1546,5931,1,74,117,81,0,0,0,0,0,0,0,64,38,0.9532374100719424,32,0,0,0,0,0.8329646017699115,99,380,1912,5543,-1,215,165,0,0,0,0,0,0,0,0,91,75,0.9384821130056837,55,0,0,0,0,0.38,0,390,1266,6948,-1,95,141,287,0,0,0,0,18,7,0,81,44,0.885252868678283,23,0,0,0,0,0.6711509715994021,276,385,2312,8376,-1,84,124,210,0,0,0,0,14,0,0,70,42,1.0,24,0,0,0,0,0.9604938271604938,23,370,4776,7206,-1,230,172,0,0,0,0,0,0,0,0,69,40,0.738158594997339,130,3,0,0,0,0.6699186991869919,134,380,2730,8162,-1,91,123,15,0,0,0,0,0,0,0,82,47,0.9155326137963398,31,0,0,0,0,0.5185185185185185,69,402,3483,8640
NA1_5382649522,21,1260354,-8883,-5168,-8402.0,-4645.0,-27,5,-32212,1689,-4904,-6112,2200,-11976,-48945,4699,-17690,-10623,813,-813,-12,-26,-57,-3,-167031,-4,-5,1,90,134,208,0,0,0,0,12,0,0,67,42,0.9430936368339369,26,0,0,0,0,0.7120377655389457,28,410,9686,2537,1,86,175,206,0,0,0,0,0,0,0,73,72,0.0,29,0,0,0,0,0.6892109500805152,91,400,8763,2573,1,236,132,0,0,0,0,0,0,0,0,78,69,0.9874874874874875,26,0,0,0,0,0.95,100,390,10933,2374,1,186,170,0,0,0,0,0,0,0,0,65,41,1.0,18,3,0,0,0,1.0,29,400,9295,2515,1,74,117,104,0,0,0,0,0,0,0,64,38,0.9160671462829736,32,0,0,0,0,0.959070796460177,113,380,9101,2401,-1,221,165,0,0,0,0,0,0,0,0,91,75,0.9386174016686532,40,0,0,0,0,0.57,0,390,6698,4420,-1,99,145,327,0,0,0,0,18,7,0,73,32,0.9122029802658075,25,0,0,0,0,0.9574621485219899,226,480,11065,3470,-1,87,196,283,0,0,0,0,14,0,0,47,16,0.6421882700837851,26,0,0,0,0,0.7301875378100423,24,370,11460,3930,-1,231,197,0,0,0,0,0,0,0,0,38,9,0.749866950505588,17,3,0,0,0,1.0,134,400,11691,3097,-1,91,123,17,0,0,0,0,0,0,0,83,63,0.8751759737212577,31,0,0,0,0,0.5056980056980057,69,436,11324,3294
NA1_5382649522,22,1320373,-9904,-8486,-8883.0,-5168.0,-12,-3,-34556,-587,-3692,-4014,2977,-13214,-52072,3155,-17671,-13500,766,-766,-14,-30,-60,-4,-144369,-5,-5,1,90,134,233,0,0,0,0,12,0,0,67,42,0.0,26,0,0,0,0,0.4767899291896145,28,400,11807,2428,1,89,179,206,0,0,0,0,0,0,0,78,74,1.0,31,0,0,0,0,0.7052469135802469,33,400,2112,11739,1,250,136,0,0,0,0,0,0,0,0,83,91,0.8135033050047215,28,0,0,0,0,0.4,100,390,7107,7152,1,189,174,0,0,0,0,0,0,0,0,70,42,0.008215962441314555,19,3,0,0,0,0.8672438672438673,30,400,9427,1052,1,77,120,104,0,0,0,0,0,0,0,69,40,0.0,34,0,0,0,0,0.7571277719112989,116,380,9265,871,-1,234,168,0,0,0,0,0,0,0,0,97,77,0.5372750642673522,133,0,0,0,0,0.69,0,390,10496,2192,-1,103,148,334,0,0,0,0,18,7,0,92,47,0.9866259075277035,26,0,0,0,0,0.8561501042390549,31,385,8177,1921,-1,87,126,262,0,0,0,0,29,0,0,75,44,1.0,26,0,0,0,0,1.0,24,583,13960,14059,-1,243,389,0,0,0,0,0,0,0,0,73,42,0.9698643897538926,18,3,0,0,0,0.7292307692307692,24,400,8733,1587,-1,95,126,31,0,0,0,0,0,0,0,97,74,0.35691894312583966,32,0,0,0,0,0.10889774236387782,72,436,9883,2415
NA1_5382649522,23,1380393,-9104,-8910,-9904.0,-8486.0,-20,-7,-47204,-587,-3692,-10428,2977,-14638,-71499,3155,-19096,-13868,766,-766,-14,-30,-66,-4,-173624,-5,-4,1,90,134,233,0,0,0,0,12,0,0,67,42,0.9943093636833937,26,0,0,0,0,0.8701809598741149,28,507,6291,2123,1,89,179,206,0,0,0,0,0,0,0,78,74,1.0,31,0,0,0,0,0.9444444444444444,33,400,1061,1564,1,275,136,0,0,0,0,0,0,0,0,83,96,1.0,28,0,0,0,0,1.0,100,480,3188,2605,1,182,174,0,0,0,0,0,0,0,0,70,42,0.9800469483568075,19,3,0,0,0,1.0,30,400,1470,5992,1,77,120,129,0,0,0,0,0,0,0,69,40,1.0,34,0,0,0,0,0.9630411826821542,116,380,2904,7153,-1,250,168,0,0,0,0,0,0,0,0,97,77,0.9345716662046022,42,0,0,0,0,0.05,0,390,11638,8037,-1,103,218,380,0,0,0,0,18,7,0,92,47,0.951417004048583,26,0,0,0,0,0.9075747046560111,244,480,9712,4307,-1,90,128,262,0,0,0,0,29,0,0,81,45,1.0,27,0,0,0,0,0.8535862477771191,25,370,10172,4790,-1,246,226,0,0,0,0,0,0,0,0,78,43,1.0,20,3,0,0,0,1.0,25,400,7292,6287,-1,95,126,31,0,0,0,0,0,0,0,97,74,1.0,32,0,0,0,0,0.8247011952191236,72,402,9025,4478
NA1_5382649522,24,1440399,-9951,-9141,-9104.0,-8910.0,-29,-7,-55934,425,-4703,-16872,3655,-16968,-86059,5112,-22703,-13255,1034,-1034,-14,-30,-68,-4,-165832,-6,-5,1,90,134,233,0,0,0,0,12,0,0,67,42,0.9218830832902225,26,0,0,0,0,0.6396538158929976,28,160,4153,1076,1,89,179,226,0,0,0,0,0,0,0,103,74,1.0,191,0,0,0,0,1.0,33,522,3440,919,1,275,136,0,0,0,0,0,0,0,0,83,96,1.0,28,0,0,0,0,0.625,100,390,4287,886,1,182,174,0,0,0,0,0,0,0,0,70,42,1.0,19,3,0,0,0,1.0,30,400,2754,4703,1,77,120,129,0,0,0,0,0,0,0,69,40,1.0,34,0,0,0,0,1.0,116,380,2993,3290,-1,250,168,0,0,0,0,0,0,0,0,97,77,0.9507470946319867,42,0,0,0,0,0.39,0,390,1175,6743,-1,103,148,380,0,0,0,0,18,7,0,92,47,0.9757085020242915,26,0,0,0,0,1.0,225,385,5191,1563,-1,90,198,262,0,0,0,0,29,0,0,81,45,1.0,27,0,0,0,0,0.6129223473621814,25,370,5525,1518,-1,246,346,0,0,0,0,0,0,0,0,78,43,1.0,20,3,0,0,0,0.7623906705539358,25,400,5026,941,-1,95,126,31,0,0,0,0,0,0,0,107,84,0.7866831072749692,32,0,0,0,0,0.6560424966799469,72,706,3950,866
NA1_5382649522,25,1500404,-9429,-8771,-9951.0,-9141.0,-31,-7,-59437,-2212,-2068,-26843,1659,-19161,-99229,908,-22692,-12950,1463,-1463,-14,-31,-76,-3,-150123,-6,-8,1,94,137,272,0,0,0,0,27,0,0,72,44,1.0,28,0,0,0,0,1.0,30,408,4062,4848,1,93,243,247,0,0,0,0,0,0,0,107,76,0.8233821952091527,201,0,0,0,0,0.21861152141802068,35,400,5178,5409,1,294,139,0,0,0,0,0,0,0,0,88,113,0.9410714285714286,29,0,0,0,0,0.275,100,390,5875,5337,1,184,178,0,0,0,0,0,0,0,0,75,44,0.0,20,3,0,0,0,0.9281842818428184,32,400,2680,1961,1,81,122,137,0,0,0,0,0,0,0,74,41,0.32972387655657825,36,0,0,0,0,0.5695564516129032,120,380,5020,4631,-1,264,171,0,0,0,0,0,0,0,0,103,80,0.7935621175844639,93,0,0,0,0,0.15,0,390,5812,5805,-1,107,222,381,0,0,0,0,18,7,0,98,49,0.6017513134851138,27,0,0,0,0,0.8363514419852448,33,385,3143,5310,-1,90,128,289,0,0,0,0,33,19,0,81,45,1.0,27,0,0,0,0,1.0,25,565,12695,13365,-1,249,227,0,0,0,0,0,0,0,0,83,45,0.0,21,3,0,0,0,0.2955801104972376,26,400,6146,3547,-1,99,129,32,0,0,0,0,0,0,0,113,87,1.0,34,0,0,0,0,0.9814126394052045,75,402,4952,5841
NA1_5382649522,26,1560416,-11574,-10991,-9429.0,-8771.0,-32,-11,-80010,-2639,-1639,-25078,1028,-19668,-119004,1071,-23989,-13917,2682,-2681,-17,-34,-82,-3,-167420,-6,-9,1,94,137,268,0,0,0,0,27,0,0,72,44,0.0,28,0,0,0,0,0.7611710323574731,30,408,1719,2993,1,93,182,312,0,0,0,0,0,0,0,132,76,0.0003575259206292456,33,0,0,0,0,0.3604135893648449,168,400,2747,8031,1,294,139,0,0,0,0,0,0,0,0,88,113,0.0,29,0,0,0,0,0.45,100,390,2777,7760,1,224,178,0,0,0,0,0,0,0,0,75,44,1.0,20,3,0,0,0,1.0,32,499,2376,1723,1,84,125,137,0,0,0,0,0,0,0,80,42,0.628026790314271,38,0,0,0,0,0.23795761078998073,123,380,2155,1415,-1,256,171,0,0,0,0,0,0,0,0,103,80,0.856193514088251,43,0,0,0,0,0.11,0,390,3546,8917,-1,111,156,383,0,0,0,0,18,7,0,104,50,0.5145145145145145,29,0,0,0,0,0.30336351875808537,191,480,3653,8287,-1,93,129,294,0,0,0,0,33,19,0,86,47,1.0,28,0,0,0,0,0.5331010452961672,26,375,3191,8035,-1,266,347,0,0,0,0,0,0,0,0,83,45,0.9609515260323159,21,3,0,0,0,0.8411602209944752,26,400,7064,11243,-1,99,199,34,0,0,0,0,0,0,0,103,77,0.6703426545884207,34,0,0,0,0,0.7509293680297398,75,402,3454,9131
NA1_5382649522,27,1620420,-12359,-13176,-11574.0,-10991.0,3,-31,-71314,-3198,-2304,-33574,1028,-20218,-103108,350,-25041,1782,2521,-2519,-17,-34,-84,0,-147800,-7,-9,1,94,137,268,0,0,0,0,27,0,0,72,44,1.0,28,0,0,0,0,0.8582434514637904,30,408,3223,4021,1,96,186,312,0,0,0,0,0,0,0,138,79,1.0,35,0,0,0,0,0.9291784702549575,52,400,9261,2128,1,294,139,0,0,0,0,0,0,0,0,88,113,0.7446428571428572,29,0,0,0,0,0.675,100,390,8256,1295,1,227,183,0,0,0,0,0,0,0,0,80,45,1.0,22,3,0,0,0,1.0,33,400,4022,4031,1,84,125,152,0,0,0,0,0,0,0,80,42,1.0,38,0,0,0,0,1.0,146,380,3397,2955,-1,326,174,33,0,0,0,0,0,0,0,110,82,0.984029484029484,289,0,0,0,0,0.32,0,390,9655,1488,-1,136,160,483,0,0,0,0,33,7,0,110,52,1.0,219,0,0,0,0,0.9875156054931336,250,421,6423,2634,-1,116,131,353,0,0,0,0,33,19,0,92,48,1.0,169,0,0,0,0,1.0,253,375,8672,3753,-1,327,347,33,0,0,0,0,0,0,0,83,45,1.0,154,3,0,0,0,1.0,148,400,5914,5484,-1,123,132,67,0,0,0,0,0,0,0,108,79,1.0,198,0,0,0,0,1.0,242,436,6157,3156
NA1_5382649522,28,1680441,-15886,-16821,-12359.0,-13176.0,-11,-31,-79738,-2359,-3142,-46448,-1976,-18395,-123043,-1035,-26839,3142,3303,-5303,-22,-49,-92,0,-165428,-7,-12,1,94,137,268,0,0,0,0,27,0,0,72,44,0.0,28,0,0,0,0,0.4899845916795069,30,408,3748,1422,1,96,186,317,0,0,0,0,0,0,0,138,79,0.0,35,0,0,0,0,0.6246458923512748,37,400,2575,4113,1,304,139,0,0,0,0,0,0,0,0,88,113,0.0,29,0,0,0,0,0.725,100,390,3631,1764,1,227,183,0,0,0,0,0,0,0,0,80,45,0.0,22,3,0,0,0,0.9374201787994891,33,400,1482,872,1,87,128,144,0,0,0,0,0,0,0,85,44,0.0,40,0,0,0,0,0.7262672811059908,150,380,970,411,-1,335,178,33,0,0,0,0,0,0,0,116,85,0.5301204819277109,47,0,0,0,0,0.11,0,390,1856,1426,-1,136,160,485,0,0,0,0,33,7,0,110,52,0.6786509704104359,30,0,0,0,0,0.9444444444444444,247,385,1071,1421,-1,116,131,368,0,0,0,0,33,19,0,92,48,0.73700042973786,169,0,0,0,0,1.0,253,375,2087,991,-1,331,349,33,0,0,0,0,0,0,0,87,46,0.6856656741811995,22,3,0,0,0,0.9960681520314548,153,400,1134,1107,-1,123,202,69,0,0,0,0,0,0,0,108,79,0.33345683586513525,36,0,0,0,0,0.8654292343387471,242,436,1199,1801
NA1_5382649522,29,1685685,-15938,-16821,-15886.0,-16821.0,-11,-31,-79738,-2359,-3142,-46448,-1976,-18395,-123043,-1035,-26839,3142,3303,-5303,-22,-49,-93,0,-165428,-7,-12,1,94,137,268,0,0,0,0,27,0,0,72,44,0.0,28,0,0,0,0,0.4946070878274268,30,408,3748,1422,1,96,186,317,0,0,0,0,0,0,0,138,79,0.0,35,0,0,0,0,0.6246458923512748,37,400,2575,4113,1,304,139,0,0,0,0,0,0,0,0,88,113,0.0,29,0,0,0,0,0.725,100,390,3631,1764,1,227,183,0,0,0,0,0,0,0,0,80,45,0.0,22,3,0,0,0,0.9374201787994891,33,400,1482,872,1,87,128,144,0,0,0,0,0,0,0,85,44,0.0,40,0,0,0,0,0.7317972350230415,150,380,970,411,-1,335,178,33,0,0,0,0,0,0,0,116,85,0.5459484998818804,47,0,0,0,0,0.11,0,390,1772,1321,-1,136,160,485,0,0,0,0,33,7,0,110,52,0.6907413299395482,30,0,0,0,0,0.9831460674157303,37,385,1211,1411,-1,116,131,368,0,0,0,0,33,19,0,92,48,0.7761065749892565,29,0,0,0,0,1.0,27,375,2087,991,-1,331,229,33,0,0,0,0,0,0,0,87,46,0.6975754997873246,22,3,0,0,0,0.9698558322411533,27,400,1518,1072,-1,123,132,69,0,0,0,0,0,0,0,108,79,0.35791033716191184,36,0,0,0,0,0.9129930394431555,106,402,1199,1801
NA1_5382683864,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,100,0,0,0,0,0,0,0,0,33,32,1.0,0,0,0,0,0,0.0,0,345,554,581,1,25,100,0,0,0,0,0,0,0,0,32,30,1.0,0,0,0,0,0,1.0,0,335,593,464,1,25,100,0,0,0,0,0,0,0,0,32,32,1.0,0,0,0,0,0,1.0,0,345,557,345,1,25,100,0,0,0,0,0,0,0,0,27,30,1.0,0,0,0,0,0,1.0,0,325,458,271,1,62,100,0,0,0,0,0,0,0,0,30,32,1.0,12,0,0,0,0,1.0,21,335,335,269,-1,25,100,0,0,0,0,0,0,0,0,37,28,1.0,0,0,0,0,0,1.0,0,335,14500,14511,-1,25,100,0,0,0,0,0,0,0,0,29,32,1.0,0,0,0,0,0,1.0,0,340,14539,14394,-1,25,100,0,0,0,0,0,0,0,0,26,22,1.0,0,0,0,0,0,1.0,0,335,14503,14275,-1,25,100,0,0,0,0,0,0,0,0,23,30,1.0,0,0,0,0,0,1.0,0,330,14404,14201,-1,62,100,0,0,0,0,0,0,0,0,43,32,1.0,17,0,0,0,0,1.0,20,330,14281,14199
NA1_5382683864,1,60003,5,0,0.0,0.0,0,0,-65,-65,65,0,0,0,-65,-65,65,0,0,0,0,0,-1,0,0,0,0,1,81,113,0,0,0,0,0,0,0,0,33,32,1.0,17,3,0,0,0,0.0,0,345,3673,11449,1,58,110,9,0,0,0,0,0,0,0,32,30,1.0,12,0,0,0,0,1.0,12,368,6581,4676,1,70,110,0,0,0,0,0,0,0,0,32,32,1.0,13,3,0,0,0,1.0,0,345,6480,4733,1,77,113,0,0,0,0,0,0,0,0,27,30,1.0,7,3,0,0,0,1.0,14,484,1964,674,1,62,100,9,0,0,0,0,0,0,0,30,32,1.0,12,0,0,0,0,1.0,21,335,8008,3513,-1,62,110,18,0,0,0,0,0,0,0,37,28,1.0,14,0,0,0,0,1.0,14,407,11141,13929,-1,61,100,18,0,0,0,0,0,0,0,29,32,0.9508196721311475,18,0,0,0,0,0.955,16,340,9411,8931,-1,70,103,0,0,0,0,0,0,0,0,26,22,1.0,10,3,0,0,0,1.0,16,338,7742,7666,-1,75,113,0,0,0,0,0,0,0,0,23,30,1.0,7,3,0,0,0,0.9956896551724138,14,330,11674,4333,-1,74,110,0,0,0,0,0,0,0,0,43,32,1.0,17,0,0,0,0,0.9012048192771084,20,334,11160,4314
NA1_5382683864,2,120008,0,142,5.0,0.0,0,0,214,-229,229,1695,335,229,1908,105,459,-1,0,0,0,0,1,0,-16063,0,0,1,81,113,0,0,0,0,0,0,0,0,33,32,0.5757931844888367,17,3,0,0,0,0.5,0,345,1988,12821,1,60,142,9,0,0,0,0,0,0,0,35,31,0.6087570621468926,12,0,0,0,0,0.599388379204893,60,431,7868,2244,1,70,110,0,0,0,0,0,0,0,0,32,32,0.9892617449664429,13,3,0,0,0,1.0,0,345,7285,7050,1,77,113,0,0,0,0,0,0,0,0,27,30,0.8,7,3,0,0,0,0.7619047619047619,14,325,12478,2746,1,62,100,9,0,0,0,0,0,0,0,30,32,0.8595744680851064,12,0,0,0,0,1.0,21,335,12568,2685,-1,62,110,18,0,0,0,0,0,0,0,37,28,0.9064102564102564,14,0,0,0,0,1.0,14,335,2597,12836,-1,63,102,18,0,0,0,0,0,0,0,32,33,0.6718528995756718,19,0,0,0,0,0.9111111111111111,27,340,7156,12392,-1,70,127,0,0,0,0,0,0,0,0,26,22,1.0,10,3,0,0,0,1.0,16,338,7635,7493,-1,75,113,0,0,0,0,0,0,0,0,23,30,0.8489208633093526,7,3,0,0,0,0.8663793103448276,14,330,13443,2626,-1,74,110,0,0,0,0,0,0,0,0,43,32,0.9537313432835821,17,0,0,0,0,0.8337349397590361,20,266,12981,2112
NA1_5382683864,3,180024,454,414,0.0,142.0,7,4,701,-396,556,6419,1183,-475,7208,748,122,88,-40,40,1,0,2,0,-56443,0,0,1,101,118,0,0,0,0,0,0,0,0,40,35,0.8382352941176471,19,3,0,0,0,0.0,0,428,893,3693,1,63,114,9,0,0,0,0,0,0,0,39,32,0.80625,21,0,0,0,0,0.3628808864265928,94,368,2687,8254,1,73,135,0,0,0,0,0,0,0,0,38,35,1.0,15,3,0,0,0,1.0,0,345,3286,2949,1,83,120,0,0,0,0,0,0,0,0,33,31,0.735827664399093,8,3,0,0,0,0.4625668449197861,16,325,11130,2002,1,64,102,9,0,0,0,0,0,0,0,33,33,1.0,13,0,0,0,0,0.9116809116809117,22,335,10419,2926,-1,64,112,18,0,0,0,0,0,0,0,44,29,0.4137542277339346,14,0,0,0,0,0.7763819095477387,15,335,3072,13229,-1,65,105,18,0,0,0,0,0,0,0,36,35,0.48825710754017304,28,0,0,0,0,0.5208747514910537,78,340,11643,8134,-1,74,115,0,0,0,0,0,0,0,0,32,23,1.0,11,3,0,0,0,1.0,18,338,8090,7042,-1,84,116,0,0,0,0,0,0,0,0,26,30,1.0,7,3,0,0,0,0.867704280155642,14,330,13574,4196,-1,75,111,0,0,0,0,0,0,0,0,46,33,0.6048064085447263,18,0,0,0,0,0.8470066518847007,21,333,13515,3719
